,customer_id,first_name,last_name,gender,past_3_years_bike_related_purchases,DOB,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure
3795,3796,Morgen,Sieghart,M,51,-139881600000000000,Paralegal,Financial Services,Mass Customer,N,Yes,9
3796,3797,Kriste,Oldall,F,76,303782400000000000,Occupational Therapist,Health,Affluent Customer,N,Yes,4
3797,3798,Yorker,Dennison,M,13,-58665600000000000,Business Systems Development Analyst,Manufacturing,Mass Customer,N,Yes,17
3798,3799,Violetta,Monnery,F,94,33868800000000000,Tax Accountant,Property,High Net Worth,N,No,18
3799,3800,Morena,Ayer,F,19,341539200000000000,Environmental Tech,Manufacturing,High Net Worth,N,No,15
3800,3801,Auberta,Andrault,F,76,37065600000000000,Research Nurse,Health,Mass Customer,N,Yes,17
3801,3802,Leila,Elcombe,F,9,25833600000000000,Chief Design Engineer,Telecommunications,High Net Worth,N,Yes,5
3802,3803,Josepha,Finder,F,54,-272592000000000000,Dental Hygienist,Health,Mass Customer,N,Yes,11
3803,3804,Andria,Keays,F,23,524966400000000000,Business Systems Development Analyst,Manufacturing,Mass Customer,N,Yes,4
3804,3805,Margaret,McSperrin,F,52,240537600000000000,Software Test Engineer II,Property,Affluent Customer,N,No,4
3805,3806,Ado,Gailor,M,1,-501638400000000000,Business Systems Development Analyst,Property,Mass Customer,N,No,7
3806,3807,Bibby,Goman,F,73,201484800000000000,Analyst Programmer,Retail,Mass Customer,N,No,21
3807,3808,Cal,Wilber,M,66,-7084800000000000,Recruiting Manager,Manufacturing,Mass Customer,N,Yes,11
3808,3809,Angelita,Itzcovichch,F,44,-451785600000000000,VP Quality Control,Manufacturing,Affluent Customer,N,No,11
3809,3810,Cacilie,Grimoldby,F,22,147571200000000000,Food Chemist,Health,Affluent Customer,N,No,5
3810,3811,Etta,Leele,F,60,858729600000000000,Business Systems Development Analyst,Financial Services,High Net Worth,N,No,4
3811,3812,Sophie,Druhan,F,91,236822400000000000,VP Product Management,Retail,Mass Customer,N,Yes,12
3812,3813,Skelly,Caudell,M,12,292809600000000000,Media Manager IV,IT,Mass Customer,N,Yes,6
3813,3814,Constancia,Gebbe,F,10,425865600000000000,VP Product Management,Financial Services,Mass Customer,N,Yes,11
3814,3815,Jayson,Gasparro,M,99,356486400000000000,Librarian,Entertainment,Mass Customer,N,Yes,5
3815,3816,Farra,Klimkiewich,F,93,-5788800000000000,Safety Technician I,Property,Mass Customer,N,Yes,18
3816,3817,Tuckie,,M,65,-399772800000000000,VP Product Management,Manufacturing,High Net Worth,N,No,13
3817,3818,Erny,Andryushin,M,5,-170380800000000000,Sales Representative,Retail,Mass Customer,N,Yes,7
3818,3819,Alvan,Phillput,M,62,267926400000000000,Staff Accountant I,Manufacturing,High Net Worth,N,No,3
3819,3820,Maren,Ruske,F,65,321321600000000000,Business Systems Development Analyst,IT,Mass Customer,N,No,17
3820,3821,Cassandra,Cescotti,F,96,575424000000000000,VP Marketing,Manufacturing,Affluent Customer,N,No,14
3821,3822,Conny,Speechley,M,37,-341366400000000000,Business Systems Development Analyst,Manufacturing,High Net Worth,N,Yes,18
3822,3823,Corabel,Todd,F,5,-160358400000000000,Budget/Accounting Analyst II,Retail,Affluent Customer,N,No,4
3823,3824,Giffard,Stollman,M,33,785376000000000000,Business Systems Development Analyst,Property,Mass Customer,N,No,3
3824,3825,Cinda,Rounds,F,82,276998400000000000,Recruiting Manager,Health,Mass Customer,N,No,11
3825,3826,Marlow,Balffye,M,33,275529600000000000,Business Systems Development Analyst,Health,Mass Customer,N,No,7
3826,3827,Cherida,Whyffen,F,10,210729600000000000,Business Systems Development Analyst,Retail,Affluent Customer,N,No,8
3827,3828,Tessy,Beefon,F,81,705628800000000000,Dental Hygienist,Health,Mass Customer,N,No,6
3828,3829,Cornie,Hillhouse,M,68,336614400000000000,Account Coordinator,Manufacturing,Mass Customer,N,Yes,15
3829,3830,Jareb,Filippucci,M,92,-478742400000000000,Sales Representative,Retail,High Net Worth,N,No,8
3830,3831,Kory,Mabson,M,10,45273600000000000,Librarian,Entertainment,Affluent Customer,N,Yes,6
3831,3832,Sarajane,Mortimer,F,30,117849600000000000,Safety Technician III,Financial Services,High Net Worth,N,No,9
3832,3833,Jamie,Staziker,F,88,503020800000000000,Account Coordinator,Manufacturing,Mass Customer,N,No,16
3833,3834,Bianca,Ricket,F,59,89337600000000000,Compensation Analyst,Financial Services,Mass Customer,N,Yes,11
3834,3835,Jorgan,Crosoer,M,19,-344390400000000000,Project Manager,Manufacturing,Affluent Customer,N,No,16
3835,3836,Jolee,Stearndale,F,16,790992000000000000,Electrical Engineer,Manufacturing,Affluent Customer,N,Yes,7
3836,3837,Alysa,McDiarmid,F,26,632534400000000000,Professor,Manufacturing,Mass Customer,N,Yes,17
3837,3838,Mil,Clemitt,F,59,543542400000000000,Sales Associate,Financial Services,Affluent Customer,N,Yes,4
3838,3839,Wallie,Christauffour,F,78,704160000000000000,Account Executive,Manufacturing,High Net Worth,N,Yes,2
3839,3840,Marc,Torrans,M,27,-228960000000000000,Business Systems Development Analyst,Manufacturing,High Net Worth,N,No,5
3840,3841,Barnebas,Munro,M,64,633139200000000000,Desktop Support Technician,Manufacturing,Affluent Customer,N,No,10
3841,3842,Van,Durnell,M,24,48038400000000000,Staff Accountant II,Manufacturing,Mass Customer,N,Yes,12
3842,3843,Mahmoud,Ligerton,M,0,613094400000000000,Senior Financial Analyst,Financial Services,Mass Customer,N,Yes,16
3843,3844,Clotilda,Oret,F,87,565747200000000000,Business Systems Development Analyst,Manufacturing,Affluent Customer,N,No,15
3844,3845,Bonnie,Goracci,F,72,-459820800000000000,Legal Assistant,Manufacturing,Mass Customer,N,Yes,5
3845,3846,Nariko,McClymont,F,57,-435715200000000000,Geologist III,Manufacturing,Mass Customer,N,No,15
3846,3847,Erinn,Ewing,F,8,-280368000000000000,Analyst Programmer,Health,Mass Customer,N,Yes,14
3847,3848,Luca,Cabotto,M,4,-377654400000000000,Structural Engineer,Manufacturing,High Net Worth,N,No,13
3848,3849,Marice,Morrice,F,2,-63158400000000000,Database Administrator III,Property,Mass Customer,N,Yes,15
3849,3850,Alexandro,McCullock,M,55,947203200000000000,Accountant III,Manufacturing,Mass Customer,N,Yes,2
3850,3851,Fowler,Bauduccio,M,5,786153600000000000,Senior Sales Associate,Manufacturing,High Net Worth,N,No,3
3851,3852,Zerk,Merrien,M,44,381628800000000000,Help Desk Operator,Manufacturing,Mass Customer,N,No,4
3852,3853,Kerri,Marrington,F,91,172972800000000000,Accounting Assistant IV,Manufacturing,Mass Customer,N,Yes,19
3853,3854,Melody,Ivanilov,F,47,821750400000000000,VP Quality Control,Property,High Net Worth,N,Yes,2
3854,3855,Brnaby,Doughtery,M,89,-152928000000000000,General Manager,Manufacturing,Mass Customer,N,No,16
3855,3856,Shane,Haseldine,F,74,704073600000000000,Accounting Assistant III,Property,Affluent Customer,N,No,7
3856,3857,Tanner,McCuthais,M,64,501811200000000000,Structural Engineer,Financial Services,Mass Customer,N,Yes,10
3857,3858,Sabina,Tarbin,F,57,904521600000000000,Librarian,Entertainment,Mass Customer,N,Yes,1
3858,3859,Boonie,Searle,M,81,-435024000000000000,Software Consultant,Manufacturing,Mass Customer,N,No,14
3859,3860,Sheila-kathryn,Conklin,F,14,513043200000000000,Mechanical Systems Engineer,Manufacturing,Affluent Customer,N,Yes,13
3860,3861,Thayne,Canepe,M,87,-32918400000000000,Junior Executive,Retail,Affluent Customer,N,No,9
3861,3862,Casey,Kett,F,1,843350400000000000,Structural Engineer,Health,Mass Customer,N,No,4
3862,3863,Virgilio,Haverty,M,30,502675200000000000,Quality Control Specialist,Retail,High Net Worth,N,No,20
3863,3864,Ilyssa,Piaggia,F,23,-200361600000000000,Help Desk Technician,Manufacturing,Mass Customer,N,Yes,10
3864,3865,Urbanus,Fuxman,M,49,258768000000000000,Business Systems Development Analyst,Manufacturing,Mass Customer,N,Yes,11
3865,3866,Theressa,Morfield,F,56,648259200000000000,Structural Engineer,Health,Mass Customer,N,Yes,9
3866,3867,Carmelia,Klimentyonok,F,14,907891200000000000,Geologist II,IT,Mass Customer,N,Yes,1
3867,3868,Rica,Corrado,F,60,866678400000000000,Social Worker,Health,Affluent Customer,N,Yes,4
3868,3869,Amalie,Isabell,F,58,156902400000000000,Analog Circuit Design manager,Manufacturing,Affluent Customer,N,No,13
3869,3870,Fidelia,Cess,F,31,466473600000000000,Social Worker,Health,Mass Customer,N,No,5
3870,3871,Magda,Shugg,F,80,437529600000000000,Recruiting Manager,Manufacturing,Mass Customer,N,No,4
3871,3872,Wilma,Budcock,F,14,-398649600000000000,Sales Representative,Retail,High Net Worth,N,Yes,12
3872,3873,Sascha,Paolozzi,M,32,281664000000000000,Compensation Analyst,Financial Services,Mass Customer,N,No,11
3873,3874,Bendicty,Juste,M,47,-201484800000000000,Actuary,Financial Services,Mass Customer,N,No,19
3874,3875,Berti,Arnould,M,2,491270400000000000,Electrical Engineer,Manufacturing,Mass Customer,N,Yes,5
3875,3876,Willow,Cutmere,F,22,-83030400000000000,Internal Auditor,Financial Services,High Net Worth,N,No,16
3876,3877,Georgine,Poutress,F,55,33868800000000000,Account Coordinator,Manufacturing,High Net Worth,N,No,11
3877,3878,Waldon,Digges,M,99,257126400000000000,Programmer III,Manufacturing,Mass Customer,N,No,9
3878,3879,Vin,Attack,M,74,304646400000000000,Payment Adjustment Coordinator,Manufacturing,High Net Worth,N,No,19
3879,3880,Donella,Disley,F,77,-62121600000000000,Web Designer I,Manufacturing,Mass Customer,N,No,14
3880,3881,Olivie,Nazair,F,50,32486400000000000,Business Systems Development Analyst,Financial Services,Affluent Customer,N,No,18
3881,3882,Nona,Tubb,F,18,216000000000000000,Human Resources Assistant III,Health,Mass Customer,N,Yes,9
3882,3883,Nissa,Conrad,U,35,1977-7-12,Legal Assistant,IT,Mass Customer,N,No,0
3883,3884,Sibley,Thirlwall,F,69,508032000000000000,Web Designer II,Manufacturing,High Net Worth,N,Yes,18
3884,3885,Asher,,M,55,266889600000000000,Actuary,Financial Services,Mass Customer,N,Yes,8
3885,3886,Fidela,Haresign,F,74,827798400000000000,Recruiting Manager,Manufacturing,Affluent Customer,N,No,5
3886,3887,Dulcie,Nealon,F,66,-172368000000000000,Computer Systems Analyst IV,Manufacturing,Affluent Customer,N,No,7
3887,3888,Lusa,Vigers,F,4,558489600000000000,Programmer Analyst I,IT,High Net Worth,N,Yes,11
3888,3889,Dunn,Ziem,M,39,176774400000000000,General Manager,Retail,Affluent Customer,N,No,18
3889,3890,Mavra,Padell,F,72,-240019200000000000,Physical Therapy Assistant,Retail,Mass Customer,N,No,10
3890,3891,Amalea,Elcy,F,61,239241600000000000,Staff Accountant II,Retail,High Net Worth,N,Yes,7
3891,3892,Roma,Finlater,M,19,254880000000000000,Staff Scientist,Manufacturing,Mass Customer,N,Yes,15
3892,3893,Hadria,Moles,F,7,848275200000000000,Business Systems Development Analyst,Manufacturing,High Net Worth,N,Yes,4
3893,3894,Burgess,Diaper,M,70,381456000000000000,Health Coach II,IT,Affluent Customer,N,No,10
3894,3895,Reginald,Struys,M,18,778809600000000000,Business Systems Development Analyst,IT,Affluent Customer,N,Yes,2
3895,3896,Perla,Blakiston,F,3,308793600000000000,Tax Accountant,Manufacturing,Mass Customer,N,Yes,13
3896,3897,Vanni,McAloren,F,36,-79660800000000000,Junior Executive,Manufacturing,High Net Worth,N,Yes,5
3897,3898,Demetrius,Youdell,M,91,-347587200000000000,Registered Nurse,Health,Mass Customer,N,No,6
3898,3899,Rex,Gittings,M,23,-442195200000000000,Research Associate,Health,Affluent Customer,N,Yes,6
3899,3900,Garland,Wildsmith,F,78,525916800000000000,GIS Technical Architect,Financial Services,Mass Customer,N,Yes,3
3900,3901,Evelina,Bavin,F,98,137721600000000000,Marketing Manager,Argiculture,High Net Worth,N,No,12
3901,3902,Angelia,McPake,F,2,-280454400000000000,Payment Adjustment Coordinator,Manufacturing,Affluent Customer,N,No,9
3902,3903,Dayna,Cawthera,F,69,350870400000000000,Research Assistant III,Manufacturing,Mass Customer,N,Yes,17
3903,3904,Arabelle,Nevill,F,15,251164800000000000,Sales Representative,Retail,Affluent Customer,N,No,7
3904,3905,Leodora,Cowill,F,72,-69292800000000000,Product Engineer,Argiculture,High Net Worth,N,No,5
3905,3906,Bronny,Claige,M,87,381110400000000000,Cost Accountant,Financial Services,High Net Worth,N,No,13
3906,3907,Adriana,Heam,F,8,821318400000000000,Technical Writer,Manufacturing,High Net Worth,N,Yes,5
3907,3908,Dolf,Serridge,M,64,928886400000000000,Junior Executive,Health,High Net Worth,N,No,1
3908,3909,Micheil,McGeorge,M,1,560304000000000000,Business Systems Development Analyst,Manufacturing,High Net Worth,N,Yes,18
3909,3910,Hall,Leyfield,M,38,337392000000000000,VP Sales,IT,Mass Customer,N,No,10
3910,3911,Valeda,Ezele,F,81,-492480000000000000,Recruiting Manager,Manufacturing,Mass Customer,N,No,5
3911,3912,Ryon,Darridon,M,89,530755200000000000,Social Worker,Health,Affluent Customer,N,No,22
3912,3913,Phylys,Neenan,F,11,-315878400000000000,Community Outreach Specialist,Retail,Mass Customer,N,Yes,6
3913,3914,Izabel,Roelofs,F,79,580176000000000000,Assistant Manager,Entertainment,Affluent Customer,N,Yes,22
3914,3915,Cybil,Brombell,F,17,-332208000000000000,Statistician I,Financial Services,Affluent Customer,N,No,15
3915,3916,Myrtia,,F,31,-353721600000000000,Business Systems Development Analyst,Retail,Affluent Customer,N,Yes,17
3916,3917,Artemas,Kyncl,M,79,883094400000000000,Chemical Engineer,Manufacturing,Mass Customer,N,No,4
3917,3918,Rosalia,Skedge,F,52,236908800000000000,Junior Executive,Manufacturing,High Net Worth,N,No,18
3918,3919,Traci,Beeckx,F,38,-202780800000000000,Cost Accountant,Financial Services,High Net Worth,N,No,18
3919,3920,Filbert,Deetlefs,M,90,-282268800000000000,Environmental Specialist,Telecommunications,Mass Customer,N,Yes,9
3920,3921,Gaby,Lozano,F,93,195177600000000000,Mechanical Systems Engineer,Manufacturing,High Net Worth,N,No,10
3921,3922,Frans,Whitecross,M,90,359942400000000000,Tax Accountant,Financial Services,Mass Customer,N,Yes,3
3922,3923,Shay,Rayer,M,90,252720000000000000,Product Engineer,Financial Services,High Net Worth,N,No,16
3923,3924,Perry,Lampert,M,72,205200000000000000,Editor,Property,High Net Worth,N,Yes,10
3924,3925,Cally,Chaim,F,81,280800000000000000,Statistician I,Manufacturing,High Net Worth,N,No,7
3925,3926,Allistir,Heckney,M,24,-483667200000000000,Account Executive,Manufacturing,Mass Customer,N,Yes,18
3926,3927,Conway,,M,29,252979200000000000,Electrical Engineer,Manufacturing,Mass Customer,N,Yes,7
3927,3928,Kristin,Way,F,71,387763200000000000,Business Systems Development Analyst,Property,Affluent Customer,N,Yes,6
3928,3929,Jacqui,Fortnam,F,50,624672000000000000,Business Systems Development Analyst,Manufacturing,Affluent Customer,N,Yes,10
3929,3930,Blancha,Baldi,F,43,568425600000000000,Business Systems Development Analyst,Financial Services,High Net Worth,N,No,22
3930,3931,Kylie,Epine,U,19,1977-7-12,Business Systems Development Analyst,IT,High Net Worth,N,Yes,0
3931,3932,Hadley,Veracruysse,M,85,521337600000000000,Senior Editor,Financial Services,Mass Customer,N,No,11
3932,3933,Chiarra,Cops,F,65,426211200000000000,Business Systems Development Analyst,Manufacturing,High Net Worth,N,Yes,10
3933,3934,Cherice,Wehner,F,38,249264000000000000,Sales Associate,Manufacturing,Mass Customer,N,Yes,16
3934,3935,Teodor,Alfonsini,U,72,1977-7-12,Business Systems Development Analyst,IT,High Net Worth,N,Yes,0
3935,3936,Rodd,Spare,M,57,-304905600000000000,Paralegal,Financial Services,Affluent Customer,N,Yes,16
3936,3937,Brennen,Mularkey,M,81,266025600000000000,Tax Accountant,Property,Mass Customer,N,No,12
3937,3938,Dulcy,Wormleighton,F,25,113443200000000000,Account Executive,Financial Services,High Net Worth,N,Yes,9
3938,3939,Georges,Dumbelton,M,67,362275200000000000,Business Systems Development Analyst,Manufacturing,Affluent Customer,N,No,15
3939,3940,Anna,Warmington,F,9,248659200000000000,Sales Representative,Retail,Mass Customer,N,No,9
3940,3941,Cinnamon,Batram,F,27,263001600000000000,Technical Writer,Manufacturing,Mass Customer,N,Yes,11
3941,3942,Barbie,Gergler,F,82,-149904000000000000,Administrative Officer,Manufacturing,Mass Customer,N,No,12
3942,3943,Adler,Dredge,M,19,883440000000000000,VP Accounting,Financial Services,Affluent Customer,N,No,2
3943,3944,Urbain,Sinnock,M,28,105321600000000000,Engineer III,IT,Affluent Customer,N,No,3
3944,3945,Lazarus,Donaghy,M,77,782697600000000000,Business Systems Development Analyst,Retail,High Net Worth,N,No,7
3945,3946,Wylie,FitzGilbert,M,85,-300585600000000000,Business Systems Development Analyst,Retail,High Net Worth,N,Yes,10
3946,3947,Tanitansy,McTrustam,F,26,11318400000000000,GIS Technical Architect,Manufacturing,Mass Customer,N,No,12
3947,3948,Roberto,Beinke,M,44,519782400000000000,Occupational Therapist,Health,Mass Customer,N,No,13
3948,3949,Costa,Sleightholm,M,24,1008720000000000000,Web Designer IV,Manufacturing,High Net Worth,N,Yes,1
3949,3950,Alic,Juniper,M,72,-41558400000000000,Senior Financial Analyst,Financial Services,High Net Worth,N,Yes,12
3950,3951,Ephrem,Hollerin,M,39,161222400000000000,Quality Control Specialist,Manufacturing,Affluent Customer,N,Yes,9
3951,3952,Di,Borsnall,F,96,-52012800000000000,Business Systems Development Analyst,Manufacturing,Affluent Customer,N,No,10
3952,3953,Allyson,Simak,F,79,929664000000000000,Help Desk Operator,Health,Affluent Customer,N,Yes,2
3953,3954,Archaimbaud,McAteer,M,63,949536000000000000,Human Resources Assistant III,Financial Services,High Net Worth,N,No,2
3954,3955,Dido,Austick,F,87,18662400000000000,Geologist II,Argiculture,Mass Customer,N,Yes,7
3955,3956,Hector,Poundsford,M,54,-408844800000000000,Administrative Assistant III,Retail,Mass Customer,N,Yes,12
3956,3957,Bernice,Scotchforth,F,4,269740800000000000,Business Systems Development Analyst,Manufacturing,High Net Worth,N,Yes,14
3957,3958,Pincus,Woodard,M,8,10022400000000000,Actuary,Financial Services,Affluent Customer,N,Yes,16
3958,3959,Dannie,Sowray,M,76,723686400000000000,Business Systems Development Analyst,Manufacturing,Mass Customer,N,No,3
3959,3960,Hobart,Burgan,M,6,953164800000000000,Business Systems Development Analyst,Property,Mass Customer,N,No,1
3960,3961,Gertie,Caser,F,11,710294400000000000,Recruiter,Health,High Net Worth,N,Yes,5
3961,3962,Benoit,,M,17,244944000000000000,Project Manager,Argiculture,High Net Worth,N,Yes,14
3962,3963,Ardelle,Dasent,F,10,-484790400000000000,Software Test Engineer II,Manufacturing,Mass Customer,N,No,13
3963,3964,Aubrey,Souten,F,28,-424396800000000000,Sales Associate,Manufacturing,High Net Worth,N,No,5
3964,3965,Susannah,Dumphy,F,39,459475200000000000,Speech Pathologist,Manufacturing,Mass Customer,N,Yes,13
3965,3966,Astrix,Sigward,F,53,-40867200000000000,Geologist I,Manufacturing,Mass Customer,N,Yes,11
3966,3967,Lillis,Dobrowolski,F,90,261705600000000000,Senior Editor,Manufacturing,Affluent Customer,N,No,7
3967,3968,Alexandra,Kroch,F,99,251596800000000000,Business Systems Development Analyst,Property,High Net Worth,N,No,22
3968,3969,Randee,Penchen,F,93,237859200000000000,Accountant II,Manufacturing,Affluent Customer,N,Yes,10
3969,3970,Modesty,Storks,F,73,-3024000000000000,Sales Representative,Retail,High Net Worth,N,Yes,12
3970,3971,Analise,Asbrey,F,2,285120000000000000,Desktop Support Technician,Financial Services,High Net Worth,N,No,16
